plot,lon,lat,cec,clay,orgCarb,sand,silt,orgMat,tot,lab,org,occ,sec,apa
Rhone.Isere_7187.49862,5.774254203,44.99578038,20.5,21.13,24.93,43.63,35.38,42.8796,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7188.49862,5.776027981,44.99520262,20.5,21.13,24.93,43.63,35.38,42.8796,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7189.50063,5.785795413,45.17639166,21.9,27.98,22.88,36.28,35.15,39.3536,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7189.50064,5.786220124,45.17738949,21.9,27.98,22.88,36.28,35.15,39.3536,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7189.50065,5.786310732,45.17776043,21.9,27.98,22.88,36.28,35.15,39.3536,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7189.50262,5.794676123,45.35523235,21.58,19.35,45.45,45.58,35.1,78.174,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7189.50263,5.794862704,45.35578782,21.58,19.35,45.45,45.58,35.1,78.174,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7190.49861,5.778750256,44.99461488,0,0,0,0,0,0,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7190.50064,5.787072228,45.17749053,21.9,27.98,22.88,36.28,35.15,39.3536,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7190.50065,5.787659464,45.17829025,20.83,27.08,20.6,38.75,34.33,35.432,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7190.50066,5.787748145,45.17841698,20.83,27.08,20.6,38.75,34.33,35.432,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7191.50066,5.788254244,45.17840973,20.83,27.08,20.6,38.75,34.33,35.432,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7204.50098,5.806212891,45.20676651,20.03,23.53,16.48,40.8,35.98,28.3456,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7205.50098,5.80729357,45.20677086,20.03,23.53,16.48,40.8,35.98,28.3456,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7229.50120,5.839244798,45.22635723,17.2,23.15,21.78,42.73,34.5,37.4616,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7240.49975,5.847129151,45.09581735,23.65,14.1,48.55,53.13,32.65,83.506,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7242.49977,5.849110046,45.09710037,22.58,15.65,45.6,49.6,34.63,78.432,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7244.49981,5.852386365,45.101129,23.85,15.78,54.1,50.13,34.1,93.052,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7249.49994,5.859522466,45.11235769,23.43,16.13,44.38,49.7,34.2,76.3336,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7250.49994,5.859880708,45.11243841,23.43,16.13,44.38,49.7,34.2,76.3336,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7267.49985,5.882062242,45.10334507,18.9,13.3,32.18,50.33,36.35,55.3496,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7270.49986,5.885329675,45.10470556,20.15,14.08,32.58,50.05,35.68,56.0376,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7270.49987,5.885355994,45.10512114,20.15,14.08,32.58,50.05,35.68,56.0376,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7274.49988,5.890664337,45.10612537,17.88,12.65,31.8,54.38,33.58,54.696,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7274.49989,5.890950831,45.10726904,17.53,11.75,35.88,53.95,33.88,61.7136,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7275.49986,5.891294992,45.10461311,17.88,12.65,31.8,54.38,33.58,54.696,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7275.49987,5.892078113,45.10482605,17.88,12.65,31.8,54.38,33.58,54.696,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7275.49988,5.892425207,45.10561299,17.88,12.65,31.8,54.38,33.58,54.696,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7275.49989,5.891409908,45.1073682,17.53,11.75,35.88,53.95,33.88,61.7136,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7276.49987,5.893402537,45.1053205,18.23,12.75,33.43,53.6,34.13,57.4996,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7276.49989,5.893693222,45.10716309,18.83,11.53,35.9,54.9,33.58,61.748,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7277.49987,5.893740747,45.10553671,18.23,12.75,33.43,53.6,34.13,57.4996,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7277.49988,5.894942461,45.10612864,18.23,12.75,33.43,53.6,34.13,57.4996,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7278.49988,5.895086713,45.10628769,18.23,12.75,33.43,53.6,34.13,57.4996,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7278.49989,5.895473538,45.1068932,18.9,10.75,34.68,55.48,33.78,59.6496,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7278.49990,5.895971842,45.10765955,18.9,10.75,34.68,55.48,33.78,59.6496,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7279.49991,5.896707103,45.10841309,18.9,10.75,34.68,55.48,33.78,59.6496,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7281.49992,5.899703968,45.10944599,19.03,11.1,35.7,54.4,33.85,61.404,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7282.49995,5.901460145,45.11178156,20.25,15.23,37.7,50.28,34.55,64.844,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7282.49996,5.900854468,45.11315469,20.25,15.23,37.7,50.28,34.55,64.844,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7283.49995,5.901849652,45.11212329,20.25,15.23,37.7,50.28,34.55,64.844,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7328.50174,5.967592187,45.27150053,20.33,21.1,23.83,39.68,38.95,40.9876,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7329.50173,5.969568975,45.27080898,19.1,20.45,22.5,41.93,37.98,38.7,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7334.50170,5.975619487,45.26796017,19.03,20.2,25.63,42.38,37.35,44.0836,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7334.50174,5.974995252,45.27146738,20.28,22.23,20.63,40.05,38.2,35.4836,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7335.50176,5.977274794,45.27306053,19.43,21.03,22.55,38.8,40.68,38.786,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7336.50174,5.978078032,45.27116735,20.53,23.48,22.85,38.8,37.85,39.302,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7337.50165,5.978309938,45.26293303,21.1,19.45,26.45,44.03,35.98,45.494,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Isere_7342.50177,5.985536417,45.27379168,18.18,22.1,16.85,39.23,38.75,28.982,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Rhone_6412.50694,4.815944843,45.76336255,21.23,28,17.73,37.23,34.58,30.4956,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6415.50693,4.819614524,45.76293746,23.23,30.25,19.15,36,33.38,32.938,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6415.50700,4.819898922,45.76869747,23.75,28.03,16.63,37.3,35.25,28.6036,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6416.50700,4.820752367,45.76887755,23.75,28.03,16.63,37.3,35.25,28.6036,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6417.50699,4.8218847,45.76794902,24.15,29.48,19.85,35.93,34.35,34.142,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6418.50692,4.823475145,45.76168039,19.73,30.4,15.5,35.3,34.5,26.66,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6418.50700,4.824146619,45.76896661,26,26.65,25.98,40.48,32.95,44.6856,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6419.50691,4.825091427,45.7608572,22.93,27.13,18.55,36.05,36.58,31.906,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6419.50700,4.824662944,45.7689519,26,26.65,25.98,40.48,32.95,44.6856,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6423.50702,4.829821,45.77075623,22.88,28.65,21.8,37.5,34.58,37.496,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6435.50710,4.845868573,45.77781547,25.03,26.03,18.33,38.05,36.18,31.5276,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6435.50711,4.845630443,45.77834068,24.7,23.5,16.83,40.18,36.25,28.9476,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6436.50711,4.846859146,45.77847709,21.6,24.63,16.93,38.7,36.78,29.1196,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6436.50712,4.846869707,45.77934014,21.6,24.63,16.93,38.7,36.78,29.1196,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6437.50709,4.848424299,45.77702313,18.38,26.73,16.98,36.48,36.78,29.2056,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6437.50710,4.848560672,45.77719579,18.38,26.73,16.98,36.48,36.78,29.2056,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6442.50705,4.855258148,45.77341987,18.1,27.5,16.7,32.83,39.68,28.724,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6442.50706,4.854472932,45.77377179,15.95,25.05,17.38,39.63,35.05,29.8936,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6443.50705,4.855957031,45.77285665,19.03,26.18,17.03,35.38,38.93,29.2916,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6443.50706,4.855602477,45.77377732,16.93,26.05,15.23,39.03,35.08,26.1956,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6443.50707,4.856529348,45.77486604,16.93,26.05,15.23,39.03,35.08,26.1956,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6444.50706,4.856854063,45.77396998,16.93,26.05,15.23,39.03,35.08,26.1956,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6444.50707,4.857682865,45.77467305,20.8,23.95,17.18,37.68,38.73,29.5496,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6444.50708,4.857990984,45.77596759,19.9,24.23,17.5,38.35,37.15,30.1,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6445.50707,4.858048903,45.7749383,20.8,23.95,17.18,37.68,38.73,29.5496,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6445.50708,4.85839759,45.77545039,20.8,23.95,17.18,37.68,38.73,29.5496,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Rhone_6445.50709,4.858367583,45.7761849,19.9,24.23,17.5,38.35,37.15,30.1,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Rhone.Savoie_3031.50432,6.479577525,45.51442103,20.6,19.13,31.8,45.43,35.6,54.696,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3032.50433,6.480815532,45.51535537,22.15,19.45,26.1,45.6,35.3,44.892,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3032.50434,6.480537001,45.51677363,22.15,19.45,26.1,45.6,35.3,44.892,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3032.50435,6.480073649,45.51688724,22.15,19.45,26.1,45.6,35.3,44.892,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3032.50437,6.480447063,45.51894848,21.43,18.78,30.85,45.63,35.63,53.062,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3033.50434,6.481244937,45.51606841,22.15,19.45,26.1,45.6,35.3,44.892,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3033.50436,6.481754305,45.51852393,20.25,18.28,26.1,46.43,35.3,44.892,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3033.50437,6.481616339,45.51921033,20.25,18.28,26.1,46.43,35.3,44.892,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3033.50438,6.481818175,45.51993411,18.88,18.58,29.23,45.6,35.98,50.2756,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3041.50427,6.492475243,45.51013165,17.43,20,23.23,45.35,35.28,39.9556,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Rhone.Savoie_3058.50458,6.512567857,45.5385491,25.4,20.95,33.95,44.83,35.13,58.394,NA,NA,NA,NA,NA,NA
Rhone.Savoie_3061.50454,6.516716223,45.53517296,21.9,22.88,37.18,40.68,36.53,63.9496,NA,NA,NA,NA,NA,NA
Rhone.Savoie_3062.50452,6.517447885,45.53321083,21.6,20.75,38.9,44.93,34.63,66.908,NA,NA,NA,NA,NA,NA
Rhone.Savoie_3062.50453,6.517595323,45.53428791,21.23,20.78,43.55,43.25,35.98,74.906,NA,NA,NA,NA,NA,NA
Rhone.Savoie_3062.50454,6.517484598,45.53532957,21.23,20.78,43.55,43.25,35.98,74.906,NA,NA,NA,NA,NA,NA
Rhone.Savoie_3067.50472,6.523287892,45.5515211,24.05,19.75,32.28,45.35,34.9,55.5216,NA,NA,NA,NA,NA,NA
VENT_1,7.36873,43.96946,14.8,18.9,36.75,45.8,35.3,63.21,1323.805298,163.5646515,538.2136841,301.5098877,94.93414307,225.5828857
VENT_2,5.2417,44.1857,21.23,32.45,30.58,33.18,34.4,52.5976,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
VENT_3,5.237833,44.18413,18.7,32.9,22.9,32.95,34.05,39.388,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
VENT_4,5.2449,44.18268,23.2,30.18,31.23,34.48,35.75,53.7156,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
VENT_5,5.243348,44.17869,25.03,30.9,27.83,33.9,35.75,47.8676,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
VENT_CLT,5.24,44.18,23.73,30.33,28.88,34.45,35.63,49.6736,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Karlo.Ozalj_5250.50676,15.32168036,45.76193725,22.7,34.35,43.95,27.93,37.5,75.594,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Karlo.Ozalj_5250.50677,15.32152502,45.76209622,22.7,34.35,43.95,27.93,37.5,75.594,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Karlo.Ozalj_5251.50676,15.32318502,45.76109665,21.5,33.05,43.95,30.18,36.88,75.594,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Karlo.Ozalj_5252.50676,15.3236834,45.76129713,21.5,33.05,43.95,30.18,36.88,75.594,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Karlo.Ozalj_5253.50676,15.32582653,45.76181597,21.4,36.13,44.78,28.7,35.55,77.0216,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Karlo.Ozalj_5253.50677,15.32517163,45.76196413,21.5,33.05,43.95,30.18,36.88,75.594,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
Primo.Lopar/SupetarskaDraga_4763.49616,14.70063227,44.80765502,22.45,23.65,60.03,52.55,23.45,103.2516,NA,NA,NA,NA,NA,NA
Primo.Lopar/SupetarskaDraga_4764.49613,14.70197584,44.80445469,18,27.1,25.78,51.68,20.9,44.3416,NA,NA,NA,NA,NA,NA
Primo.Lopar/SupetarskaDraga_4765.49613,14.70246988,44.80461933,18,27.1,25.78,51.68,20.9,44.3416,NA,NA,NA,NA,NA,NA
Primo.Lovran_4403.50134,14.23949914,45.27180056,20.83,37.2,24.93,27.6,34.55,42.8796,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4403.50135,14.23937341,45.27222867,20.83,37.2,24.93,27.6,34.55,42.8796,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4404.50134,14.24011043,45.27124748,20.83,37.2,24.93,27.6,34.55,42.8796,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4404.50135,14.23997926,45.27225817,20.83,37.2,24.93,27.6,34.55,42.8796,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4405.50135,14.24137761,45.27277102,21.25,37.3,28.3,28.35,34.58,48.676,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4405.50139,14.24165128,45.27609633,19.8,36.93,28.28,29.48,33.6,48.6416,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4406.50139,14.24214799,45.27643655,19.8,36.93,28.28,29.48,33.6,48.6416,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4408.50142,14.24570393,45.27899915,19.2,35.5,26.95,30.93,33.55,46.354,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4415.50146,14.25428356,45.28262793,22.85,38.95,25.58,29.4,31.78,43.9976,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4416.50140,14.25541445,45.27752092,23.45,39.18,27.35,28.05,32.75,47.042,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4416.50141,14.25524312,45.27780992,23.45,39.18,27.35,28.05,32.75,47.042,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4416.50142,14.2554696,45.27919319,23.45,39.18,27.35,28.05,32.75,47.042,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4416.50143,14.25600361,45.27977758,23.75,38.85,26.65,28.7,32.88,45.838,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4416.50144,14.25526416,45.28105468,23.75,38.85,26.65,28.7,32.88,45.838,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4418.50152,14.25835532,45.28827033,22.9,38.75,25.65,31.73,29.85,44.118,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4418.50153,14.2576561,45.28859085,21.68,38.2,25.45,30.95,30.63,43.774,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Lovran_4419.50152,14.25863695,45.28813718,20.2,39.33,26.28,30.5,30.45,45.2016,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Matulji_4450.50365,14.296841,45.48014467,19.28,35.63,24.38,32.55,31.18,41.9336,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Matulji_4450.50366,14.29671653,45.4806506,19.28,35.63,24.38,32.55,31.18,41.9336,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Matulji_4451.50365,14.29710478,45.47997674,19.28,35.63,24.38,32.55,31.18,41.9336,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Matulji_4451.50366,14.29700495,45.4805545,19.28,35.63,24.38,32.55,31.18,41.9336,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Primo.Opatija/Veprinac_4458.50205,14.30883366,45.3362074,22.8,31.58,60.63,38.85,29.7,104.2836,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
Friul.Trieste_3927.50694,13.620581,45.76997986,23.58,23.88,20.48,43.18,32.95,35.2256,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3928.50694,13.62123865,45.77003832,19.95,25.15,22.2,43.25,31.4,38.184,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3929.50694,13.62275401,45.77029464,19.95,25.15,22.2,43.25,31.4,38.184,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3929.50695,13.62290958,45.77039237,18.73,24.9,18.38,44.28,30.95,31.6136,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3930.50695,13.62405178,45.77081775,18.73,24.9,18.38,44.28,30.95,31.6136,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3931.50695,13.62492216,45.77111598,18.73,24.9,18.38,44.28,30.95,31.6136,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3931.50696,13.62546925,45.77148315,19.45,29.85,16.98,39.2,30.95,29.2056,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3932.50696,13.62609219,45.77154262,19.45,29.85,16.98,39.2,30.95,29.2056,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3933.50696,13.62731737,45.77201025,19.45,29.85,16.98,39.2,30.95,29.2056,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Friul.Trieste_3933.50697,13.62755382,45.77219586,21.38,31.83,17.68,37.03,31.43,30.4096,532.3766479,38.58817291,132.0403442,200.9782867,60.54794693,100.2218399
Lomba.Como_5052.50743,9.06675512,45.822323,0,0,0,0,0,0,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Lomba.Como_5052.50744,9.066672726,45.82332644,0,0,0,0,0,0,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Lomba.Como_5066.50714,9.085334027,45.79594984,18.98,29.83,22.65,32.18,37.45,38.958,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Lomba.Como_5067.50711,9.086573459,45.79347764,17.25,26.2,16.88,37.25,36.73,29.0336,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Lomba.Como_5067.50712,9.08641303,45.79396895,19.33,30.73,24.15,33.48,36.1,41.538,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
